last,first,pos,num,comb,hits,oz_hits,nz_hits,dz_hits,p1_hits,p2_hits,p3_hits,ot_hits,5v5_hits,ev_hits,pp_hits,sh_hits,hits_taken,oz_hits_t,nz_hits_t,dz_hits_t,p1_hits_t,p2_hits_t,p3_hits_t,ot_hits_t,5v5_hits_t,ev_hits_t,pp_hits_t,sh_hits_t,g_hit_5_5v5,b_hit_5_5v5,g_hit_10_5v5,b_hit_10_5v5,g_hit_5_ev,b_hit_5_ev,g_hit_10_ev,b_hit_10_ev,g_hit_5_pp,b_hit_5_pp,g_hit_10_pp,b_hit_10_pp,g_hit_5_sh,b_hit_5_sh,g_hit_10_sh,b_hit_10_sh
ELLER,LARS,C,81,LARS ELLER,111.0,92.0,1.0,18.0,45.0,31.0,35.0,0.0,97.0,101.0,0.0,10.0,147.0,29.0,10.0,108.0,68.0,42.0,37.0,0.0,137.0,142.0,2.0,3.0,97.0,0.0,97.0,0.0,101.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
KESSEL,PHIL,C,81,PHIL KESSEL,9.0,7.0,1.0,1.0,2.0,4.0,3.0,0.0,8.0,8.0,1.0,0.0,49.0,8.0,1.0,40.0,17.0,22.0,9.0,1.0,40.0,42.0,7.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HOSSA,MARIAN,R,81,MARIAN HOSSA,37.0,23.0,1.0,13.0,12.0,18.0,7.0,0.0,32.0,33.0,4.0,0.0,75.0,12.0,1.0,62.0,35.0,25.0,15.0,0.0,67.0,70.0,4.0,1.0,32.0,0.0,32.0,0.0,33.0,0.0,33.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MEDVEDEV,EVGENY,D,82,EVGENY MEDVEDEV,38.0,29.0,0.0,9.0,10.0,12.0,16.0,0.0,34.0,36.0,1.0,1.0,50.0,5.0,0.0,45.0,21.0,13.0,16.0,0.0,47.0,47.0,2.0,1.0,34.0,0.0,34.0,0.0,36.0,0.0,36.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
OESTERLE,JORDAN,D,82,JORDAN OESTERLE,11.0,7.0,1.0,3.0,3.0,3.0,5.0,0.0,11.0,11.0,0.0,0.0,45.0,11.0,0.0,34.0,18.0,16.0,11.0,0.0,41.0,42.0,2.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIGNO,MARCUS,L,82,MARCUS FOLIGNO,193.0,160.0,6.0,27.0,69.0,72.0,52.0,0.0,190.0,190.0,1.0,2.0,87.0,15.0,5.0,67.0,28.0,29.0,30.0,0.0,86.0,86.0,1.0,0.0,190.0,0.0,190.0,0.0,190.0,0.0,190.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
GOLDOBIN,NIKOLAY,R,82,NIKOLAY GOLDOBIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEAGLE,JAY,C,83,JAY BEAGLE,55.0,43.0,1.0,11.0,20.0,14.0,21.0,0.0,51.0,51.0,0.0,4.0,55.0,7.0,1.0,47.0,28.0,14.0,13.0,0.0,53.0,53.0,0.0,2.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
NIETO,MATT,L,83,MATT NIETO,33.0,29.0,0.0,4.0,14.0,9.0,10.0,0.0,32.0,32.0,0.0,1.0,81.0,14.0,2.0,65.0,33.0,31.0,16.0,1.0,75.0,76.0,0.0,5.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
NOSEK,TOMAS,L,83,TOMAS NOSEK,6.0,5.0,0.0,1.0,5.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,12.0,2.0,1.0,9.0,6.0,2.0,4.0,0.0,12.0,12.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEMSKY,ALES,R,83,ALES HEMSKY,25.0,21.0,0.0,4.0,11.0,4.0,10.0,0.0,24.0,25.0,0.0,0.0,93.0,21.0,0.0,72.0,28.0,40.0,25.0,0.0,85.0,88.0,5.0,0.0,24.0,0.0,24.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRABOVSKI,MIKHAIL,C,84,MIKHAIL GRABOVSKI,28.0,21.0,0.0,7.0,16.0,8.0,4.0,0.0,26.0,28.0,0.0,0.0,95.0,25.0,4.0,66.0,36.0,30.0,29.0,0.0,86.0,91.0,4.0,0.0,26.0,0.0,26.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERREAULT,MATHIEU,C,85,MATHIEU PERREAULT,83.0,64.0,1.0,18.0,37.0,25.0,20.0,1.0,74.0,79.0,4.0,0.0,65.0,12.0,0.0,53.0,26.0,19.0,20.0,0.0,56.0,58.0,7.0,0.0,74.0,0.0,74.0,0.0,79.0,0.0,79.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
ELLIS,MORGAN,D,85,MORGAN ELLIS,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILLER,KEVAN,D,86,KEVAN MILLER,164.0,131.0,4.0,29.0,71.0,60.0,33.0,0.0,147.0,149.0,0.0,15.0,194.0,31.0,7.0,156.0,71.0,68.0,55.0,0.0,183.0,187.0,0.0,7.0,147.0,0.0,146.0,1.0,149.0,0.0,148.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0
NIKITIN,NIKITA,D,86,NIKITA NIKITIN,14.0,10.0,0.0,4.0,4.0,5.0,5.0,0.0,14.0,14.0,0.0,0.0,14.0,2.0,0.0,12.0,6.0,3.0,5.0,0.0,14.0,14.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRICKLEY,CONNOR,L,86,CONNOR BRICKLEY,46.0,38.0,0.0,8.0,23.0,12.0,11.0,0.0,45.0,45.0,1.0,0.0,34.0,6.0,2.0,26.0,15.0,10.0,9.0,0.0,34.0,34.0,0.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KULEMIN,NIKOLAY,L,86,NIKOLAY KULEMIN,107.0,71.0,4.0,32.0,44.0,28.0,35.0,0.0,101.0,102.0,0.0,5.0,56.0,9.0,3.0,44.0,21.0,15.0,20.0,0.0,49.0,50.0,1.0,5.0,101.0,0.0,101.0,0.0,102.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
TERAVAINEN,TEUVO,L,86,TEUVO TERAVAINEN,24.0,18.0,1.0,5.0,3.0,16.0,5.0,0.0,21.0,22.0,1.0,1.0,64.0,15.0,1.0,48.0,26.0,17.0,20.0,1.0,55.0,59.0,5.0,0.0,21.0,0.0,21.0,0.0,22.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
KUCHEROV,NIKITA,R,86,NIKITA KUCHEROV,61.0,49.0,2.0,10.0,25.0,20.0,15.0,1.0,58.0,59.0,2.0,0.0,98.0,22.0,0.0,76.0,34.0,31.0,31.0,2.0,85.0,90.0,8.0,0.0,58.0,0.0,58.0,0.0,59.0,0.0,59.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CROSBY,SIDNEY,C,87,SIDNEY CROSBY,90.0,66.0,1.0,23.0,32.0,32.0,24.0,2.0,77.0,82.0,7.0,1.0,117.0,29.0,2.0,86.0,45.0,38.0,34.0,0.0,99.0,102.0,14.0,1.0,77.0,0.0,77.0,0.0,82.0,0.0,82.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
DAVIDSON,BRANDON,D,88,BRANDON DAVIDSON,74.0,63.0,0.0,11.0,24.0,28.0,22.0,0.0,67.0,70.0,0.0,4.0,124.0,23.0,5.0,96.0,48.0,41.0,35.0,0.0,118.0,119.0,0.0,5.0,67.0,0.0,66.0,1.0,70.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
BURNS,BRENT,D,88,BRENT BURNS,101.0,71.0,1.0,29.0,33.0,35.0,31.0,2.0,78.0,82.0,3.0,16.0,91.0,16.0,1.0,74.0,43.0,26.0,22.0,0.0,80.0,80.0,9.0,2.0,78.0,0.0,76.0,2.0,82.0,0.0,80.0,2.0,3.0,0.0,3.0,0.0,16.0,0.0,16.0,0.0
SCHMIDT,NATE,D,88,NATE SCHMIDT,69.0,52.0,2.0,15.0,27.0,30.0,12.0,0.0,66.0,66.0,0.0,3.0,69.0,15.0,2.0,52.0,27.0,21.0,20.0,1.0,67.0,68.0,0.0,1.0,66.0,0.0,66.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
TRYAMKIN,NIKITA,D,88,NIKITA TRYAMKIN,31.0,20.0,1.0,10.0,11.0,10.0,10.0,0.0,31.0,31.0,0.0,0.0,20.0,3.0,1.0,16.0,3.0,13.0,4.0,0.0,20.0,20.0,0.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
