last,first,pos,num,comb,GP,TOI,TOI_5v5,corsi_for_5v5,corsi_against_5v5,corsi_5v5,corsi_for,corsi_against,corsi,fenwick_for_5v5,fenwick_against_5v5,fenwick_5v5,fenwick_for,fenwick_against,fenwick,blocks,5v5_block,g_block_5_5v5,b_block_5_5v5,g_block_10_5v5,b_block_10_5v5,g_block_5_ev,b_block_5_ev,g_block_10_ev,b_block_10_ev,g_block_5_pp,b_block_5_pp,g_block_10_pp,b_block_10_pp,g_block_5_sh,b_block_5_sh,g_block_10_sh,b_block_10_sh,hits,5v5_hits,g_hit_5_5v5,b_hit_5_5v5,g_hit_10_5v5,b_hit_10_5v5,g_hit_5_ev,b_hit_5_ev,g_hit_10_ev,b_hit_10_ev,g_hit_5_pp,b_hit_5_pp,g_hit_10_pp,b_hit_10_pp,g_hit_5_sh,b_hit_5_sh,g_hit_10_sh,b_hit_10_sh
HANLEY,JOEL,D,71,JOEL HANLEY,10.0,159:59,137:21,114.0,120.0,-6.0,122.0,140.0,-18.0,89.0,82.0,7.0,95.0,95.0,0.0,19.0,18.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MELCHIORI,JULIAN,D,71,JULIAN MELCHIORI,11.0,149:33,143:42,107.0,133.0,-26.0,111.0,144.0,-33.0,83.0,100.0,-17.0,86.0,107.0,-21.0,9.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,18.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIGNO,NICK,L,71,NICK FOLIGNO,72.0,1216:01,980:12,881.0,824.0,57.0,1176.0,945.0,231.0,654.0,611.0,43.0,885.0,704.0,181.0,46.0,39.0,39.0,0.0,39.0,0.0,42.0,0.0,42.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,152.0,141.0,141.0,0.0,141.0,0.0,145.0,0.0,145.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0
ATHANASIOU,ANDREAS,C,72,ANDREAS ATHANASIOU,37.0,333:39,302:26,278.0,267.0,11.0,294.0,311.0,-17.0,217.0,220.0,-3.0,227.0,256.0,-29.0,8.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,15.0,15.0,0.0,15.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
PANARIN,ARTEMI,C,72,ARTEMI PANARIN,80.0,1480:52,1180:12,1121.0,1042.0,79.0,1554.0,1140.0,414.0,789.0,774.0,15.0,1112.0,855.0,257.0,14.0,12.0,12.0,0.0,12.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,42.0,42.0,0.0,42.0,0.0,43.0,0.0,43.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
VATRANO,FRANK,C,72,FRANK VATRANO,39.0,463:20,440:03,375.0,391.0,-16.0,415.0,401.0,14.0,286.0,286.0,0.0,319.0,296.0,23.0,23.0,23.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,60.0,60.0,0.0,60.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOBROVSKY,SERGEI,G,72,SERGEI BOBROVSKY,,,,1460.0,1519.0,-59.0,1829.0,1931.0,-102.0,1096.0,1114.0,-18.0,1384.0,1437.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HORNQVIST,PATRIC,R,72,PATRIC HORNQVIST,82.0,1381:52,1092:31,1182.0,919.0,263.0,1683.0,995.0,688.0,856.0,668.0,188.0,1238.0,730.0,508.0,54.0,51.0,51.0,0.0,51.0,0.0,53.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,160.0,149.0,149.0,0.0,149.0,0.0,150.0,0.0,150.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
KOSMACHUK,SCOTT,R,72,SCOTT KOSMACHUK,8.0,92:16,88:17,63.0,91.0,-28.0,67.0,92.0,-25.0,46.0,67.0,-21.0,48.0,68.0,-20.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOFFOLI,TYLER,C,73,TYLER TOFFOLI,82.0,1419:39,1070:21,1262.0,862.0,400.0,1732.0,1125.0,607.0,901.0,672.0,229.0,1255.0,872.0,383.0,19.0,14.0,14.0,0.0,14.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,70.0,67.0,67.0,0.0,67.0,0.0,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
EMELIN,ALEXEI,D,74,ALEXEI EMELIN,72.0,1475:45,1247:29,1156.0,1075.0,81.0,1268.0,1417.0,-149.0,850.0,788.0,62.0,933.0,1047.0,-114.0,113.0,89.0,88.0,1.0,88.0,1.0,96.0,1.0,96.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,256.0,233.0,233.0,0.0,232.0,1.0,240.0,0.0,239.0,1.0,1.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
DEMELO,DYLAN,D,74,DYLAN DEMELO,45.0,612:49,550:56,476.0,429.0,47.0,549.0,444.0,105.0,358.0,302.0,56.0,420.0,314.0,106.0,35.0,35.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,37.0,37.0,0.0,37.0,0.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SLAVIN,JACCOB,D,74,JACCOB SLAVIN,63.0,1320:59,1076:01,996.0,962.0,34.0,1153.0,1170.0,-17.0,752.0,710.0,42.0,870.0,851.0,19.0,119.0,88.0,88.0,0.0,87.0,1.0,95.0,0.0,94.0,1.0,2.0,0.0,2.0,0.0,22.0,0.0,22.0,0.0,41.0,33.0,33.0,0.0,33.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
CARLSON,JOHN,D,74,JOHN CARLSON,56.0,1327:17,955:40,922.0,904.0,18.0,1370.0,1239.0,131.0,681.0,649.0,32.0,1039.0,894.0,145.0,114.0,83.0,82.0,1.0,80.0,3.0,92.0,1.0,90.0,3.0,4.0,0.0,4.0,0.0,17.0,0.0,17.0,0.0,46.0,42.0,42.0,0.0,42.0,0.0,43.0,0.0,43.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
BOROWIECKI,MARK,D,74,MARK BOROWIECKI,63.0,921:30,751:02,620.0,757.0,-137.0,664.0,1078.0,-414.0,455.0,570.0,-115.0,493.0,804.0,-311.0,99.0,57.0,57.0,0.0,57.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,0.0,271.0,246.0,246.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0
KING,DWIGHT,L,74,DWIGHT KING,47.0,678:33,583:56,572.0,520.0,52.0,623.0,632.0,-9.0,420.0,398.0,22.0,456.0,485.0,-29.0,6.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,73.0,70.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
REAVES,RYAN,R,75,RYAN REAVES,64.0,513:51,511:14,368.0,408.0,-40.0,370.0,408.0,-38.0,267.0,301.0,-34.0,267.0,301.0,-34.0,10.0,10.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,206.0,0.0,205.0,1.0,206.0,0.0,205.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHOKHLACHEV,ALEX,C,76,ALEX KHOKHLACHEV,5.0,51:16,51:14,50.0,43.0,7.0,50.0,43.0,7.0,35.0,37.0,-2.0,35.0,37.0,-2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VANDEVELDE,CHRIS,C,76,CHRIS VANDEVELDE,79.0,1070:27,863:50,753.0,873.0,-120.0,812.0,1211.0,-399.0,543.0,615.0,-72.0,596.0,839.0,-243.0,60.0,39.0,38.0,1.0,37.0,2.0,40.0,1.0,39.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,18.0,1.0,139.0,134.0,134.0,0.0,134.0,0.0,135.0,0.0,135.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
DAUPHIN,LAURENT,C,76,LAURENT DAUPHIN,8.0,90:31,80:48,62.0,74.0,-12.0,66.0,84.0,-18.0,43.0,53.0,-10.0,46.0,60.0,-14.0,7.0,5.0,5.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SKJEI,BRADY,D,76,BRADY SKJEI,7.0,124:08,100:15,82.0,102.0,-20.0,89.0,143.0,-54.0,58.0,80.0,-22.0,65.0,112.0,-47.0,11.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SUBBAN,P.K.,D,76,P.K. SUBBAN,68.0,1791:36,1234:40,1246.0,1127.0,119.0,1934.0,1516.0,418.0,906.0,853.0,53.0,1417.0,1172.0,245.0,80.0,63.0,63.0,0.0,63.0,0.0,69.0,0.0,69.0,0.0,2.0,0.0,2.0,0.0,9.0,0.0,8.0,1.0,102.0,91.0,90.0,1.0,89.0,2.0,93.0,1.0,92.0,2.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0
DE LEO,CHASE,C,77,CHASE DE LEO,2.0,18:50,17:24,8.0,12.0,-4.0,10.0,14.0,-4.0,8.0,9.0,-1.0,9.0,11.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARTER,JEFF,C,77,JEFF CARTER,77.0,1415:54,1021:36,1156.0,902.0,254.0,1656.0,1234.0,422.0,869.0,710.0,159.0,1261.0,950.0,311.0,39.0,29.0,29.0,0.0,29.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,89.0,78.0,78.0,0.0,78.0,0.0,80.0,0.0,80.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0
SGARBOSSA,MICHAEL,C,77,MICHAEL SGARBOSSA,1.0,8:21,8:21,10.0,4.0,6.0,10.0,4.0,6.0,6.0,2.0,4.0,6.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLEFBOM,OSCAR,D,77,OSCAR KLEFBOM,30.0,656:17,493:34,441.0,429.0,12.0,561.0,626.0,-65.0,329.0,309.0,20.0,427.0,451.0,-24.0,62.0,38.0,38.0,0.0,38.0,0.0,44.0,0.0,44.0,0.0,2.0,0.0,2.0,0.0,16.0,0.0,15.0,1.0,21.0,20.0,20.0,0.0,20.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GILBERT,TOM,D,77,TOM GILBERT,45.0,758:43,652:34,572.0,591.0,-19.0,625.0,754.0,-129.0,427.0,422.0,5.0,465.0,538.0,-73.0,88.0,67.0,64.0,3.0,63.0,4.0,69.0,3.0,68.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,29.0,28.0,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
HEDMAN,VICTOR,D,77,VICTOR HEDMAN,78.0,1799:10,1323:43,1394.0,1063.0,331.0,1889.0,1510.0,379.0,1023.0,804.0,219.0,1400.0,1154.0,246.0,132.0,96.0,96.0,0.0,96.0,0.0,113.0,0.0,113.0,0.0,3.0,0.0,3.0,0.0,16.0,0.0,16.0,0.0,62.0,57.0,57.0,0.0,57.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
OSHIE,T.J.,R,77,T.J. OSHIE,80.0,1517:04,1104:04,1062.0,1023.0,39.0,1624.0,1361.0,263.0,786.0,720.0,66.0,1213.0,974.0,239.0,62.0,44.0,43.0,1.0,43.0,1.0,51.0,1.0,50.0,2.0,2.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,134.0,125.0,124.0,1.0,124.0,1.0,126.0,1.0,126.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0
BELLEMARE,PIERRE-EDOUARD,L,78,PIERRE-EDOUARD BELLEMARE,74.0,1003:27,777:52,688.0,791.0,-103.0,751.0,1139.0,-388.0,498.0,564.0,-66.0,553.0,797.0,-244.0,61.0,45.0,45.0,0.0,45.0,0.0,47.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,65.0,60.0,60.0,0.0,60.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
MARKOV,ANDREI,D,79,ANDREI MARKOV,82.0,1953:08,1390:32,1333.0,1295.0,38.0,1935.0,1760.0,175.0,972.0,975.0,-3.0,1416.0,1354.0,62.0,142.0,114.0,114.0,0.0,113.0,1.0,121.0,1.0,120.0,2.0,5.0,0.0,5.0,0.0,14.0,1.0,14.0,1.0,57.0,44.0,42.0,2.0,42.0,2.0,45.0,2.0,45.0,2.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
FERLAND,MICHEAL,L,79,MICHEAL FERLAND,71.0,895:29,789:20,704.0,740.0,-36.0,862.0,789.0,73.0,524.0,527.0,-3.0,633.0,565.0,68.0,22.0,22.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,197.0,197.0,0.0,195.0,2.0,198.0,0.0,196.0,2.0,8.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0
COLBORNE,JOE,C,8,JOE COLBORNE,73.0,1106:13,903:53,806.0,868.0,-62.0,1104.0,979.0,125.0,577.0,623.0,-46.0,796.0,702.0,94.0,28.0,24.0,24.0,0.0,24.0,0.0,25.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,122.0,116.0,116.0,0.0,116.0,0.0,120.0,0.0,120.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PAVELSKI,JOE,C,8,JOE PAVELSKI,82.0,1623:38,1189:13,1225.0,987.0,238.0,1940.0,1236.0,704.0,911.0,693.0,218.0,1446.0,877.0,569.0,67.0,54.0,54.0,0.0,53.0,1.0,60.0,0.0,59.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,147.0,127.0,127.0,0.0,125.0,2.0,135.0,0.0,133.0,2.0,9.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0
RIEDER,TOBIAS,C,8,TOBIAS RIEDER,82.0,1414:38,1014:23,964.0,979.0,-15.0,1372.0,1339.0,33.0,703.0,727.0,-24.0,989.0,1006.0,-17.0,43.0,35.0,35.0,0.0,35.0,0.0,36.0,0.0,36.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,54.0,49.0,49.0,0.0,49.0,0.0,52.0,0.0,52.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
DUMOULIN,BRIAN,D,8,BRIAN DUMOULIN,79.0,1492:11,1288:15,1200.0,1063.0,137.0,1346.0,1284.0,62.0,914.0,812.0,102.0,1022.0,985.0,37.0,68.0,56.0,55.0,1.0,55.0,1.0,57.0,1.0,57.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0,77.0,73.0,73.0,0.0,73.0,0.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
TANEV,CHRISTOPHER,D,8,CHRISTOPHER TANEV,69.0,1501:00,1156:08,957.0,980.0,-23.0,1147.0,1392.0,-245.0,726.0,677.0,49.0,864.0,983.0,-119.0,166.0,124.0,124.0,0.0,124.0,0.0,129.0,0.0,129.0,0.0,3.0,0.0,3.0,0.0,34.0,0.0,34.0,0.0,18.0,16.0,16.0,0.0,16.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SCHLEMKO,DAVID,D,8,DAVID SCHLEMKO,67.0,1248:11,956:22,713.0,741.0,-28.0,1008.0,950.0,58.0,543.0,563.0,-20.0,780.0,718.0,62.0,88.0,60.0,60.0,0.0,60.0,0.0,68.0,0.0,68.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,19.0,0.0,47.0,40.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0
DOUGHTY,DREW,D,8,DREW DOUGHTY,82.0,2297:28,1694:56,1782.0,1240.0,542.0,2420.0,1788.0,632.0,1353.0,958.0,395.0,1829.0,1376.0,453.0,105.0,75.0,74.0,1.0,74.0,1.0,81.0,2.0,81.0,2.0,3.0,0.0,3.0,0.0,19.0,0.0,19.0,0.0,125.0,106.0,105.0,1.0,105.0,1.0,110.0,1.0,110.0,1.0,3.0,0.0,3.0,0.0,11.0,0.0,11.0,0.0
REINHART,GRIFFIN,D,8,GRIFFIN REINHART,29.0,524:10,455:18,392.0,452.0,-60.0,423.0,538.0,-115.0,289.0,333.0,-44.0,314.0,392.0,-78.0,46.0,39.0,38.0,1.0,38.0,1.0,39.0,1.0,39.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,62.0,55.0,55.0,0.0,55.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
TROUBA,JACOB,D,8,JACOB TROUBA,81.0,1787:05,1394:32,1315.0,1224.0,91.0,1555.0,1730.0,-175.0,965.0,876.0,89.0,1143.0,1254.0,-111.0,177.0,129.0,129.0,0.0,129.0,0.0,140.0,0.0,140.0,0.0,1.0,0.0,1.0,0.0,36.0,0.0,36.0,0.0,144.0,125.0,124.0,1.0,123.0,2.0,130.0,1.0,129.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0
KLEIN,KEVIN,D,8,KEVIN KLEIN,69.0,1406:32,1174:29,1008.0,1077.0,-69.0,1151.0,1406.0,-255.0,752.0,770.0,-18.0,865.0,1011.0,-146.0,155.0,122.0,121.0,1.0,121.0,1.0,131.0,2.0,131.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,117.0,103.0,103.0,0.0,103.0,0.0,106.0,0.0,106.0,0.0,2.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0
GRANBERG,PETTER,D,8,PETTER GRANBERG,27.0,370:26,352:14,252.0,305.0,-53.0,256.0,327.0,-71.0,188.0,222.0,-34.0,192.0,235.0,-43.0,26.0,23.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,48.0,45.0,44.0,1.0,44.0,1.0,45.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
OVECHKIN,ALEX,L,8,ALEX OVECHKIN,79.0,1604:22,1184:10,1221.0,1077.0,144.0,1980.0,1239.0,741.0,898.0,764.0,134.0,1478.0,885.0,593.0,34.0,30.0,29.0,1.0,29.0,1.0,33.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,213.0,213.0,0.0,213.0,0.0,220.0,0.0,220.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
ABDELKADER,JUSTIN,L,8,JUSTIN ABDELKADER,82.0,1511:43,1077:46,902.0,915.0,-13.0,1402.0,1236.0,166.0,675.0,728.0,-53.0,1049.0,958.0,91.0,44.0,24.0,24.0,0.0,24.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,15.0,1.0,207.0,177.0,177.0,0.0,177.0,0.0,184.0,0.0,184.0,0.0,11.0,0.0,11.0,0.0,12.0,0.0,12.0,0.0
SKILLE,JACK,R,8,JACK SKILLE,74.0,653:36,625:51,473.0,660.0,-187.0,500.0,700.0,-200.0,367.0,480.0,-113.0,389.0,509.0,-120.0,25.0,22.0,22.0,0.0,22.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,97.0,96.0,96.0,0.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
TENNYSON,MATT,D,80,MATT TENNYSON,29.0,304:48,262:06,222.0,250.0,-28.0,282.0,271.0,11.0,167.0,173.0,-6.0,217.0,191.0,26.0,18.0,18.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ELLER,LARS,C,81,LARS ELLER,79.0,1203:37,969:48,938.0,840.0,98.0,1145.0,1062.0,83.0,686.0,633.0,53.0,838.0,806.0,32.0,36.0,26.0,26.0,0.0,26.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,111.0,97.0,97.0,0.0,97.0,0.0,101.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
KESSEL,PHIL,C,81,PHIL KESSEL,82.0,1507:13,1131:00,1157.0,991.0,166.0,1786.0,1129.0,657.0,859.0,766.0,93.0,1344.0,878.0,466.0,13.0,11.0,11.0,0.0,11.0,0.0,12.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HOSSA,MARIAN,R,81,MARIAN HOSSA,64.0,1104:23,831:22,817.0,739.0,78.0,1071.0,973.0,98.0,588.0,553.0,35.0,774.0,738.0,36.0,33.0,23.0,23.0,0.0,21.0,2.0,26.0,0.0,24.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,37.0,32.0,32.0,0.0,32.0,0.0,33.0,0.0,33.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MEDVEDEV,EVGENY,D,82,EVGENY MEDVEDEV,45.0,847:17,695:57,685.0,603.0,82.0,835.0,711.0,124.0,495.0,457.0,38.0,602.0,532.0,70.0,34.0,27.0,25.0,2.0,25.0,2.0,26.0,2.0,26.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,38.0,34.0,34.0,0.0,34.0,0.0,36.0,0.0,36.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
OESTERLE,JORDAN,D,82,JORDAN OESTERLE,17.0,367:24,290:41,246.0,266.0,-20.0,325.0,315.0,10.0,184.0,200.0,-16.0,242.0,235.0,7.0,26.0,20.0,20.0,0.0,20.0,0.0,22.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,11.0,11.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIGNO,MARCUS,L,82,MARCUS FOLIGNO,75.0,988:50,922:06,737.0,847.0,-110.0,789.0,912.0,-123.0,571.0,646.0,-75.0,610.0,690.0,-80.0,44.0,42.0,42.0,0.0,42.0,0.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,190.0,190.0,0.0,190.0,0.0,190.0,0.0,190.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
GOLDOBIN,NIKOLAY,R,82,NIKOLAY GOLDOBIN,9.0,100:40,100:04,73.0,100.0,-27.0,73.0,101.0,-28.0,53.0,69.0,-16.0,53.0,69.0,-16.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEAGLE,JAY,C,83,JAY BEAGLE,57.0,798:55,660:12,581.0,587.0,-6.0,613.0,795.0,-182.0,438.0,424.0,14.0,464.0,571.0,-107.0,24.0,15.0,15.0,0.0,15.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,55.0,51.0,51.0,0.0,51.0,0.0,51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
NIETO,MATT,L,83,MATT NIETO,67.0,881:41,782:32,713.0,698.0,15.0,748.0,838.0,-90.0,534.0,496.0,38.0,561.0,598.0,-37.0,33.0,27.0,27.0,0.0,27.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,33.0,32.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
NOSEK,TOMAS,L,83,TOMAS NOSEK,6.0,60:48,51:25,32.0,29.0,3.0,33.0,40.0,-7.0,22.0,24.0,-2.0,22.0,32.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
