last,first,pos,num,comb,blocks,dz_block,nz_block,oz_block,p1_block,p2_block,p3_block,ot_block,5v5_block,ev_block,sh_block,pp_block,block_for_oi,block_for_oi_5v5,shot_blocked,dz_blocked,nz_blocked,oz_blocked,p1_blocked,p2_blocked,p3_blocked,ot_blocked,5v5_blocked,ev_blocked,sh_blocked,pp_blocked,block_against_oi,block_against_oi_5v5,block_wrist,block_slap,block_snap,block_back,block_deflect,block_tip,block_wrap,block_other,blocked_wrist,blocked_slap,blocked_snap,blocked_back,blocked_deflect,blocked_tip,blocked_wrap,blocked_other,g_block_5_5v5,b_block_5_5v5,g_block_10_5v5,b_block_10_5v5,g_block_5_ev,b_block_5_ev,g_block_10_ev,b_block_10_ev,g_block_5_pp,b_block_5_pp,g_block_10_pp,b_block_10_pp,g_block_5_sh,b_block_5_sh,g_block_10_sh,b_block_10_sh
FAKSA,RADEK,C,12,RADEK FAKSA,33.0,32.0,1.0,0.0,9.0,14.0,10.0,0.0,24.0,24.0,8.0,1.0,165.0,119.0,16.0,0.0,0.0,16.0,4.0,7.0,5.0,0.0,16.0,16.0,0.0,0.0,125.0,120.0,16.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
BOUCHER,REID,C,12,REID BOUCHER,14.0,14.0,0.0,0.0,4.0,4.0,6.0,0.0,10.0,14.0,0.0,0.0,124.0,115.0,24.0,0.0,0.0,24.0,6.0,11.0,7.0,0.0,16.0,16.0,0.0,8.0,113.0,83.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLINKHAMMER,ROB,C,12,ROB KLINKHAMMER,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0,38.0,38.0,10.0,0.0,0.0,10.0,3.0,2.0,5.0,0.0,10.0,10.0,0.0,0.0,32.0,32.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOVEJOY,BEN,D,12,BEN LOVEJOY,104.0,104.0,0.0,0.0,41.0,28.0,33.0,2.0,72.0,78.0,25.0,1.0,301.0,230.0,44.0,0.0,0.0,44.0,19.0,11.0,14.0,0.0,43.0,44.0,0.0,0.0,233.0,222.0,71.0,17.0,11.0,4.0,0.0,1.0,0.0,0.0,18.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,78.0,0.0,78.0,0.0,1.0,0.0,1.0,0.0,25.0,0.0,25.0,0.0
PAILLE,DANIEL,L,12,DANIEL PAILLE,9.0,9.0,0.0,0.0,1.0,2.0,6.0,0.0,6.0,6.0,3.0,0.0,48.0,34.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,18.0,16.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
RAFFL,MICHAEL,L,12,MICHAEL RAFFL,34.0,34.0,0.0,0.0,10.0,11.0,13.0,0.0,32.0,32.0,1.0,1.0,236.0,220.0,46.0,0.0,0.0,46.0,17.0,14.0,15.0,0.0,42.0,43.0,0.0,3.0,335.0,279.0,17.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,9.0,1.0,0.0,0.0,0.0,1.0,31.0,1.0,31.0,1.0,31.0,1.0,31.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
FLEISCHMANN,TOMAS,L,12,TOMAS FLEISCHMANN,19.0,19.0,0.0,0.0,6.0,10.0,3.0,0.0,14.0,15.0,4.0,0.0,272.0,224.0,52.0,0.0,0.0,52.0,23.0,18.0,11.0,0.0,46.0,47.0,4.0,1.0,285.0,250.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,14.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
RICHARDSON,BRAD,R,12,BRAD RICHARDSON,53.0,53.0,0.0,0.0,18.0,18.0,16.0,1.0,42.0,46.0,7.0,0.0,339.0,260.0,54.0,0.0,1.0,53.0,11.0,21.0,21.0,1.0,47.0,50.0,4.0,0.0,291.0,255.0,34.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
GIONTA,BRIAN,R,12,BRIAN GIONTA,36.0,35.0,1.0,0.0,7.0,16.0,13.0,0.0,27.0,30.0,5.0,1.0,316.0,256.0,55.0,0.0,0.0,55.0,18.0,25.0,9.0,3.0,49.0,52.0,0.0,3.0,306.0,230.0,22.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,30.0,17.0,5.0,2.0,0.0,1.0,0.0,0.0,27.0,0.0,26.0,1.0,30.0,0.0,29.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0
JONES,DAVID,R,12,DAVID JONES,33.0,33.0,0.0,0.0,14.0,10.0,9.0,0.0,32.0,33.0,0.0,0.0,274.0,264.0,27.0,0.0,0.0,27.0,8.0,12.0,7.0,0.0,27.0,27.0,0.0,0.0,190.0,183.0,15.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAFFORD,DREW,R,12,DREW STAFFORD,15.0,15.0,0.0,0.0,7.0,5.0,1.0,2.0,9.0,12.0,3.0,0.0,283.0,230.0,62.0,0.0,0.0,62.0,26.0,16.0,20.0,0.0,50.0,55.0,2.0,5.0,321.0,245.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
IGINLA,JAROME,R,12,JAROME IGINLA,45.0,45.0,0.0,0.0,18.0,15.0,12.0,0.0,41.0,41.0,2.0,2.0,308.0,291.0,101.0,1.0,0.0,100.0,43.0,24.0,33.0,1.0,57.0,65.0,0.0,36.0,336.0,218.0,31.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,67.0,27.0,5.0,2.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
GABORIK,MARIAN,R,12,MARIAN GABORIK,17.0,17.0,0.0,0.0,4.0,7.0,6.0,0.0,15.0,16.0,0.0,1.0,157.0,142.0,29.0,0.0,0.0,29.0,6.0,11.0,12.0,0.0,22.0,22.0,0.0,7.0,202.0,146.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,16.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PAQUETTE,CEDRIC,C,13,CEDRIC PAQUETTE,31.0,31.0,0.0,0.0,13.0,7.0,11.0,0.0,23.0,24.0,7.0,0.0,161.0,123.0,25.0,0.0,0.0,25.0,7.0,5.0,13.0,0.0,25.0,25.0,0.0,0.0,137.0,129.0,16.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
JANMARK,MATTIAS,C,13,MATTIAS JANMARK,21.0,21.0,0.0,0.0,6.0,7.0,7.0,1.0,20.0,21.0,0.0,0.0,216.0,199.0,53.0,0.0,0.0,53.0,17.0,21.0,14.0,1.0,46.0,51.0,0.0,2.0,272.0,238.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,7.0,6.0,0.0,0.0,0.0,2.0,20.0,0.0,20.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BONINO,NICK,C,13,NICK BONINO,67.0,67.0,0.0,0.0,17.0,19.0,30.0,1.0,43.0,45.0,20.0,2.0,276.0,193.0,37.0,1.0,0.0,36.0,17.0,8.0,12.0,0.0,28.0,31.0,0.0,6.0,229.0,178.0,30.0,27.0,9.0,0.0,0.0,1.0,0.0,0.0,29.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,42.0,1.0,44.0,1.0,44.0,1.0,2.0,0.0,2.0,0.0,20.0,0.0,20.0,0.0
DATSYUK,PAVEL,C,13,PAVEL DATSYUK,33.0,32.0,0.0,1.0,8.0,11.0,13.0,1.0,28.0,31.0,0.0,2.0,178.0,159.0,74.0,0.0,0.0,74.0,27.0,30.0,13.0,4.0,52.0,58.0,1.0,15.0,353.0,236.0,13.0,15.0,3.0,1.0,0.0,0.0,0.0,1.0,47.0,2.0,20.0,5.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,31.0,0.0,31.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TANEV,BRANDON,L,13,BRANDON TANEV,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,12.0,12.0,5.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,5.0,0.0,0.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAUDREAU,JOHNNY,L,13,JOHNNY GAUDREAU,10.0,10.0,0.0,0.0,4.0,4.0,2.0,0.0,10.0,10.0,0.0,0.0,328.0,304.0,84.0,3.0,0.0,81.0,22.0,28.0,28.0,6.0,53.0,63.0,0.0,21.0,468.0,296.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,10.0,6.0,3.0,0.0,2.0,0.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIFFORD,KYLE,L,13,KYLE CLIFFORD,11.0,11.0,0.0,0.0,3.0,3.0,5.0,0.0,11.0,11.0,0.0,0.0,111.0,110.0,24.0,0.0,0.0,24.0,10.0,5.0,9.0,0.0,24.0,24.0,0.0,0.0,127.0,127.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMMALLERI,MIKE,L,13,MIKE CAMMALLERI,13.0,13.0,0.0,0.0,4.0,5.0,4.0,0.0,11.0,11.0,0.0,2.0,118.0,102.0,23.0,0.0,0.0,23.0,8.0,8.0,7.0,0.0,13.0,16.0,0.0,7.0,144.0,100.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PAUL,NICK,L,13,NICK PAUL,9.0,8.0,0.0,1.0,1.0,2.0,6.0,0.0,7.0,9.0,0.0,0.0,72.0,68.0,12.0,0.0,0.0,12.0,3.0,5.0,4.0,0.0,12.0,12.0,0.0,0.0,53.0,50.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMIN,ALEXANDER,R,13,ALEXANDER SEMIN,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,38.0,36.0,12.0,0.0,0.0,12.0,5.0,6.0,1.0,0.0,10.0,11.0,0.0,1.0,60.0,45.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATKINSON,CAM,R,13,CAM ATKINSON,40.0,40.0,0.0,0.0,15.0,8.0,16.0,1.0,27.0,29.0,11.0,0.0,346.0,258.0,66.0,0.0,0.0,66.0,18.0,14.0,31.0,3.0,40.0,50.0,2.0,14.0,339.0,229.0,14.0,12.0,13.0,1.0,0.0,0.0,0.0,0.0,17.0,14.0,29.0,3.0,0.0,1.0,0.0,2.0,27.0,0.0,27.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0
HAYES,KEVIN,R,13,KEVIN HAYES,23.0,22.0,0.0,1.0,6.0,9.0,8.0,0.0,19.0,21.0,0.0,2.0,233.0,218.0,56.0,0.0,0.0,56.0,17.0,23.0,16.0,0.0,49.0,49.0,0.0,7.0,246.0,200.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,13.0,0.0,0.0,2.0,0.0,1.0,19.0,0.0,19.0,0.0,21.0,0.0,21.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
BROWN,MIKE,R,13,MIKE BROWN,25.0,25.0,0.0,0.0,8.0,9.0,8.0,0.0,23.0,25.0,0.0,0.0,139.0,132.0,20.0,0.0,0.0,20.0,4.0,13.0,3.0,0.0,19.0,20.0,0.0,0.0,88.0,87.0,13.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,23.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENRIQUE,ADAM,C,14,ADAM HENRIQUE,56.0,56.0,0.0,0.0,20.0,15.0,21.0,0.0,37.0,40.0,16.0,0.0,330.0,214.0,43.0,0.0,0.0,43.0,16.0,18.0,8.0,1.0,33.0,34.0,3.0,6.0,255.0,169.0,18.0,26.0,11.0,0.0,0.0,1.0,0.0,0.0,23.0,8.0,9.0,2.0,1.0,0.0,0.0,0.0,36.0,1.0,36.0,1.0,39.0,1.0,39.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0
GREENING,COLIN,C,14,COLIN GREENING,10.0,10.0,0.0,0.0,4.0,1.0,5.0,0.0,10.0,10.0,0.0,0.0,72.0,66.0,17.0,0.0,0.0,17.0,4.0,7.0,6.0,0.0,16.0,16.0,0.0,1.0,149.0,99.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYQUIST,GUSTAV,C,14,GUSTAV NYQUIST,19.0,18.0,0.0,1.0,7.0,6.0,6.0,0.0,19.0,19.0,0.0,0.0,158.0,147.0,58.0,0.0,0.0,58.0,23.0,21.0,12.0,2.0,43.0,49.0,0.0,9.0,337.0,218.0,6.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,41.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VITALE,JOE,C,14,JOE VITALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBERLE,JORDAN,C,14,JORDAN EBERLE,23.0,23.0,0.0,0.0,12.0,5.0,5.0,1.0,18.0,21.0,0.0,2.0,249.0,228.0,63.0,1.0,0.0,62.0,21.0,20.0,21.0,1.0,48.0,51.0,0.0,12.0,337.0,251.0,14.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,13.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,21.0,0.0,21.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
GERBE,NATHAN,C,14,NATHAN GERBE,10.0,10.0,0.0,0.0,4.0,4.0,2.0,0.0,9.0,9.0,1.0,0.0,107.0,89.0,39.0,0.0,0.0,39.0,16.0,12.0,11.0,0.0,35.0,35.0,2.0,2.0,134.0,109.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
COUTURIER,SEAN,C,14,SEAN COUTURIER,30.0,29.0,1.0,0.0,10.0,7.0,12.0,1.0,21.0,24.0,5.0,1.0,284.0,202.0,51.0,0.0,0.0,51.0,16.0,21.0,14.0,0.0,41.0,44.0,0.0,7.0,333.0,273.0,13.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,20.0,1.0,24.0,0.0,23.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0
PLEKANEC,TOMAS,C,14,TOMAS PLEKANEC,46.0,46.0,0.0,0.0,15.0,19.0,10.0,2.0,30.0,35.0,11.0,0.0,305.0,231.0,73.0,0.0,0.0,73.0,28.0,20.0,25.0,0.0,49.0,52.0,1.0,20.0,422.0,300.0,28.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,52.0,8.0,9.0,3.0,0.0,1.0,0.0,0.0,29.0,1.0,29.0,1.0,34.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0
EKHOLM,MATTIAS,D,14,MATTIAS EKHOLM,106.0,104.0,2.0,0.0,33.0,34.0,37.0,2.0,83.0,88.0,18.0,0.0,356.0,276.0,75.0,1.0,0.0,74.0,31.0,23.0,21.0,0.0,62.0,67.0,1.0,7.0,360.0,315.0,66.0,20.0,14.0,4.0,0.0,2.0,0.0,0.0,37.0,27.0,10.0,1.0,0.0,0.0,0.0,0.0,82.0,1.0,82.0,1.0,87.0,1.0,87.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,17.0,1.0
HICKEY,THOMAS,D,14,THOMAS HICKEY,90.0,90.0,0.0,0.0,30.0,22.0,37.0,1.0,66.0,67.0,22.0,1.0,300.0,232.0,51.0,1.0,0.0,50.0,16.0,18.0,17.0,0.0,45.0,46.0,2.0,3.0,226.0,201.0,57.0,18.0,13.0,1.0,0.0,1.0,0.0,0.0,32.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,66.0,0.0,66.0,0.0,67.0,0.0,67.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,22.0,0.0
BURROWS,ALEXANDRE,L,14,ALEXANDRE BURROWS,33.0,33.0,0.0,0.0,10.0,8.0,15.0,0.0,25.0,25.0,7.0,1.0,247.0,198.0,37.0,0.0,0.0,37.0,13.0,8.0,16.0,0.0,30.0,31.0,1.0,5.0,273.0,189.0,18.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0
COMEAU,BLAKE,L,14,BLAKE COMEAU,35.0,34.0,0.0,1.0,12.0,12.0,11.0,0.0,30.0,30.0,5.0,0.0,393.0,292.0,69.0,1.0,0.0,68.0,23.0,13.0,33.0,0.0,56.0,60.0,1.0,8.0,293.0,219.0,18.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,16.0,13.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
KUNITZ,CHRIS,L,14,CHRIS KUNITZ,33.0,33.0,0.0,0.0,8.0,15.0,9.0,1.0,32.0,33.0,0.0,0.0,275.0,253.0,67.0,1.0,0.0,66.0,24.0,23.0,17.0,3.0,57.0,61.0,0.0,6.0,400.0,305.0,22.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,32.0,0.0,32.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BENN,JAMIE,L,14,JAMIE BENN,55.0,55.0,0.0,0.0,18.0,17.0,20.0,0.0,37.0,46.0,9.0,0.0,363.0,273.0,88.0,0.0,1.0,87.0,31.0,26.0,30.0,1.0,63.0,69.0,1.0,18.0,514.0,343.0,22.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,66.0,7.0,6.0,5.0,0.0,4.0,0.0,0.0,37.0,0.0,37.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0
PELUSO,ANTHONY,R,14,ANTHONY PELUSO,4.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,45.0,45.0,7.0,0.0,0.0,7.0,3.0,2.0,2.0,0.0,7.0,7.0,0.0,0.0,39.0,37.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONNOLLY,BRETT,R,14,BRETT CONNOLLY,36.0,36.0,0.0,0.0,12.0,16.0,8.0,0.0,33.0,36.0,0.0,0.0,188.0,179.0,34.0,0.0,0.0,34.0,17.0,11.0,6.0,0.0,29.0,31.0,0.0,3.0,223.0,186.0,13.0,15.0,6.0,0.0,2.0,0.0,0.0,0.0,23.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,33.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FONTAINE,JUSTIN,R,14,JUSTIN FONTAINE,24.0,24.0,0.0,0.0,10.0,5.0,9.0,0.0,19.0,21.0,3.0,0.0,206.0,174.0,17.0,0.0,0.0,17.0,7.0,8.0,2.0,0.0,17.0,17.0,0.0,0.0,106.0,99.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,19.0,0.0,19.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
WILLIAMS,JUSTIN,R,14,JUSTIN WILLIAMS,43.0,42.0,0.0,1.0,15.0,20.0,8.0,0.0,34.0,35.0,8.0,0.0,315.0,254.0,58.0,0.0,0.0,58.0,23.0,14.0,21.0,0.0,49.0,52.0,0.0,6.0,360.0,281.0,22.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,32.0,2.0,35.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0
PANIK,RICHARD,R,14,RICHARD PANIK,11.0,11.0,0.0,0.0,3.0,4.0,4.0,0.0,10.0,11.0,0.0,0.0,82.0,80.0,10.0,0.0,0.0,10.0,5.0,3.0,2.0,0.0,10.0,10.0,0.0,0.0,73.0,67.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIKHONOV,VIKTOR,R,14,VIKTOR TIKHONOV,25.0,25.0,0.0,0.0,12.0,9.0,4.0,0.0,25.0,25.0,0.0,0.0,136.0,132.0,16.0,0.0,0.0,16.0,2.0,8.0,6.0,0.0,16.0,16.0,0.0,0.0,110.0,102.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NESTRASIL,ANDREJ,C,15,ANDREJ NESTRASIL,13.0,13.0,0.0,0.0,3.0,3.0,7.0,0.0,13.0,13.0,0.0,0.0,148.0,143.0,49.0,0.0,0.0,49.0,13.0,17.0,19.0,0.0,46.0,46.0,0.0,3.0,226.0,197.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANDREOFF,ANDY,C,15,ANDY ANDREOFF,11.0,11.0,0.0,0.0,2.0,6.0,3.0,0.0,11.0,11.0,0.0,0.0,114.0,113.0,22.0,0.0,0.0,22.0,7.0,6.0,9.0,0.0,22.0,22.0,0.0,0.0,126.0,123.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANISIMOV,ARTEM,C,15,ARTEM ANISIMOV,40.0,39.0,0.0,1.0,12.0,12.0,16.0,0.0,27.0,28.0,12.0,0.0,306.0,250.0,51.0,0.0,0.0,51.0,12.0,17.0,22.0,0.0,46.0,50.0,1.0,0.0,370.0,293.0,30.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,27.0,0.0,27.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0
GORDON,BOYD,C,15,BOYD GORDON,51.0,51.0,0.0,0.0,17.0,19.0,15.0,0.0,34.0,35.0,16.0,0.0,218.0,135.0,12.0,0.0,0.0,12.0,1.0,6.0,5.0,0.0,12.0,12.0,0.0,0.0,106.0,102.0,26.0,19.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0
