,last,first,pos,num,GP,TOI,TOI_5v5,corsi_for_5v5/60,corsi_against_5v5/60,corsi_5v5/60,fenwick_for_5v5/60,fenwick_against_5v5/60,fenwick_5v5/60,5v5_block/60,g_block_5_5v5/60,b_block_5_5v5/60,g_block_10_5v5/60,b_block_10_5v5/60,g_block_5_ev/60,5v5_hits/60,g_hit_5_5v5/60,b_hit_5_5v5/60,g_hit_10_5v5/60,b_hit_10_5v5/60,5v5_goal/60,5v5_shot/60,5v5_give/60,5v5_take/60
848,SHAW,ANDREW,C,65,78.0,19.0463888889,15.9375,58.9176470588,57.1607843137,1.7568627451,42.7294117647,42.3529411765,0.376470588235,1.31764705882,1.31764705882,0.0,1.31764705882,0.0,1.31764705882,8.84705882353,8.78431372549,0.0627450980392,8.78431372549,0.0627450980392,0.439215686275,7.8431372549,1.31764705882,1.25490196078
849,ELSON,TURNER,C,65,1.0,0.248333333333,0.138611111111,21.6432865731,93.7875751503,-72.1442885772,21.6432865731,72.1442885772,-50.501002004,0.0,0.0,0.0,0.0,0.0,0.0,14.4288577154,14.4288577154,0.0,14.4288577154,0.0,0.0,0.0,0.0,0.0
850,GOURDE,YANNI,C,65,2.0,0.243888888889,0.243888888889,20.5011389522,53.3029612756,-32.8018223235,16.4009111617,45.1025056948,-28.701594533,4.10022779043,4.10022779043,0.0,4.10022779043,0.0,4.10022779043,8.20045558087,8.20045558087,0.0,8.20045558087,0.0,0.0,0.0,0.0,0.0
851,DEKEYSER,DANNY,D,65,78.0,28.3402777778,22.7294444444,48.7913377166,51.2990980862,-2.50776036956,37.3524307677,40.7841028524,-3.43167208467,2.94771832914,2.90372253318,0.0439957959573,2.90372253318,0.0439957959573,3.2996846968,2.81573094127,2.81573094127,0.0,2.81573094127,0.0,0.263974775744,2.55175616552,1.36386967468,0.659936939359
852,KARLSSON,ERIK,D,65,82.0,39.5641666667,28.9327777778,57.9619424336,54.6093434974,3.35259893623,41.5445765088,40.9224447474,0.622131761363,5.11530559343,5.08074271779,0.0345628756313,5.08074271779,0.0345628756313,5.63374872789,2.48852704545,2.48852704545,0.0,2.48852704545,0.0,0.449317383206,5.32268284721,2.48852704545,1.62445515467
853,HAINSEY,RON,D,65,81.0,30.1155555556,24.6197222222,55.4027371913,51.99083842,3.41189877131,41.3895815234,39.2774537126,2.11212781081,4.10240209408,3.98054856653,0.121853527547,3.98054856653,0.121853527547,4.26487346414,3.24942740125,3.24942740125,0.0,3.20880955873,0.0406178425156,0.121853527547,4.46796267672,1.74656722817,0.934210377859
855,BURAKOVSKY,ANDRE,L,65,79.0,17.1488888889,15.6666666667,58.2127659574,54.9574468085,3.25531914894,42.3191489362,40.2765957447,2.04255319149,1.46808510638,1.40425531915,0.063829787234,1.34042553191,0.127659574468,1.46808510638,2.36170212766,2.29787234043,0.063829787234,2.29787234043,0.063829787234,1.02127659574,6.1914893617,1.65957446809,2.04255319149
856,GRENIER,ALEXANDRE,R,65,6.0,1.1475,1.135,56.3876651982,65.1982378855,-8.81057268722,41.40969163,56.3876651982,-14.9779735683,2.64317180617,2.64317180617,0.0,2.64317180617,0.0,2.64317180617,4.40528634361,4.40528634361,0.0,4.40528634361,0.0,0.0,7.9295154185,2.64317180617,2.64317180617
857,DOWD,NIC,C,67,5.0,0.881388888889,0.805277777778,75.7502587099,33.5288030355,42.2214556744,43.4632631942,31.0451879959,12.4180751983,0.0,0.0,0.0,0.0,0.0,0.0,7.45084511901,7.45084511901,0.0,7.45084511901,0.0,0.0,2.48361503967,3.7254225595,2.48361503967
858,KERO,TANNER,C,67,17.0,3.48305555556,2.85444444444,52.5496302063,62.7092253795,-10.1595951732,37.8357337485,49.3966523939,-11.5609186454,1.75165434021,1.75165434021,0.0,1.75165434021,0.0,2.10198520825,6.6562864928,6.6562864928,0.0,6.6562864928,0.0,0.0,7.70727909692,0.0,2.10198520825
859,HARPUR,BEN,D,67,5.0,1.13833333333,1.11277777778,50.3245132302,64.7029455816,-14.3784323515,37.7433849226,48.5272091862,-10.7838242636,6.29056415377,5.3919121318,0.898652021967,5.3919121318,0.898652021967,5.3919121318,8.0878681977,8.0878681977,0.0,8.0878681977,0.0,0.0,2.6959560659,1.79730404393,0.0
860,POULIOT,BENOIT,L,67,55.0,14.7108333333,11.685,56.9105691057,54.6854942234,2.22507488233,41.9341035516,41.2494651262,0.684638425332,2.05391527599,2.05391527599,0.0,2.05391527599,0.0,2.05391527599,2.90971330766,2.90971330766,0.0,2.90971330766,0.0,0.599058622165,5.56268720582,2.05391527599,2.22507488233
861,PACIORETTY,MAX,L,67,82.0,25.2911111111,18.1375,66.1061337009,52.9841488629,13.121984838,48.738800827,38.5940730531,10.1447277739,1.76430048243,1.70916609235,0.0551343900758,1.70916609235,0.0551343900758,1.8194348725,4.85182632667,4.85182632667,0.0,4.7966919366,0.0551343900758,0.937284631289,11.4679531358,1.48862853205,1.43349414197
862,BROWN,CHRIS,R,67,1.0,0.128055555556,0.128055555556,46.8546637744,23.4273318872,23.4273318872,31.2364425163,15.6182212581,15.6182212581,0.0,0.0,0.0,0.0,0.0,0.0,15.6182212581,15.6182212581,0.0,15.6182212581,0.0,0.0,7.80911062907,0.0,0.0
863,FROLIK,MICHAEL,R,67,64.0,16.8627777778,14.0366666667,61.2681073379,57.7060080741,3.56209926383,43.0301591071,41.3203514605,1.70980764664,2.35098551413,2.35098551413,0.0,2.35098551413,0.0,2.35098551413,3.49085727856,3.49085727856,0.0,3.49085727856,0.0,0.85490382332,8.97649014486,1.42483970553,1.42483970553
864,RAKELL,RICKARD,R,67,72.0,19.2855555556,15.7763888889,56.7937318426,50.2016022537,6.59212958887,44.6236464478,37.017343076,7.60630337178,1.83818998151,1.83818998151,0.0,1.83818998151,0.0,1.90157584294,7.35275992605,7.35275992605,0.0,7.35275992605,0.0,0.88740206004,7.8598468175,2.02834756581,1.45787481292
865,KARLSSON,MELKER,C,68,65.0,14.6505555556,12.6136111111,51.690193574,52.8001057059,-1.10991213196,38.2126891145,36.5478209166,1.66486819793,2.5369420159,2.5369420159,0.0,2.5369420159,0.0,2.69550089189,5.62884009778,5.62884009778,0.0,5.62884009778,0.0,0.713514941972,6.10451672576,0.951353255962,1.50630932194
866,HOFFMAN,MIKE,C,68,78.0,22.805,17.7380555556,55.4739496062,57.672612243,-2.19866263683,40.3651909736,43.3531171211,-2.98792614749,1.29664719608,1.29664719608,0.0,1.29664719608,0.0,1.52215105627,1.07114333589,1.07114333589,0.0,1.07114333589,0.0,0.958391405797,8.06176300171,1.74765491645,2.02953474169
867,JAGR,JAROMIR,R,68,79.0,22.4780555556,18.1636111111,52.0821544908,51.4765480432,0.605606447568,41.0711281714,39.5295844867,1.54154368472,0.880882105553,0.825826973956,0.0550551315971,0.825826973956,0.0550551315971,0.825826973956,1.65165394791,1.65165394791,0.0,1.65165394791,0.0,1.10110263194,4.45946565936,2.09209500069,1.76176421111
868,COGLIANO,ANDREW,C,7,82.0,19.7233333333,16.4530555556,57.0714659553,51.0543465415,6.01711941382,43.7000894802,38.0476439702,5.65244550995,1.03324272763,1.03324272763,0.0,1.03324272763,0.0,1.27635866354,7.11114112542,7.05036214145,0.060778983978,7.05036214145,0.060778983978,0.30389491989,6.68568823758,1.9449274873,1.27635866354
869,MITCHELL,JOHN,C,7,71.0,18.0294444444,14.2108333333,43.7694247347,60.2357356477,-16.466310913,32.0178267753,44.7545886354,-12.7367618601,3.0258605524,3.0258605524,0.0,3.0258605524,0.0,3.16659825251,5.69987685451,5.69987685451,0.0,5.69987685451,0.0,0.562950800446,5.27766375418,0.914795050724,1.68885240134
870,TURRIS,KYLE,C,7,57.0,18.7094444444,14.0005555556,56.3549065513,57.2120153962,-0.857108844887,40.0698384985,43.2839966668,-3.21415816833,2.07134637514,2.07134637514,0.0,2.07134637514,0.0,2.21419784929,2.85702948296,2.85702948296,0.0,2.78560374588,0.0714257370739,0.642831633665,5.57120749177,1.49994047855,0.999960319035
871,CULLEN,MATT,C,7,82.0,18.9697222222,14.5163888889,52.6990566218,53.8012591133,-1.10220249144,39.9548403146,39.4726267246,0.482213590004,1.92885436001,1.92885436001,0.0,1.8599667043,0.0688876557148,2.13551732716,2.13551732716,2.13551732716,0.0,2.13551732716,0.0,0.895539524292,5.92433839147,1.3777531143,0.826651868578
872,CHIAROT,BEN,D,7,70.0,16.8675,15.6905555556,53.7265871189,55.3199022767,-1.59331515774,40.151541975,40.2790071876,-0.127465212619,5.41727153631,5.35353893,0.0637326063095,5.35353893,0.0637326063095,5.48100414262,7.90284318238,7.83911057607,0.0637326063095,7.77537796976,0.127465212619,0.0637326063095,4.6524802606,2.0394434019,0.892256488333
873,SEABROOK,BRENT,D,7,81.0,30.7977777778,22.9941666667,54.666038488,60.711049904,-6.04501141594,39.7492117566,44.6635016127,-4.91428985612,5.52313992679,5.34918276374,0.173957163049,5.34918276374,0.173957163049,5.78407567137,4.65335411155,4.65335411155,0.0,4.60986482079,0.0434892907621,0.260935744573,4.17497191317,3.08773964411,0.652339361432
874,FORBORT,DEREK,D,7,14.0,2.57722222222,2.3975,72.5755995829,44.212721585,28.3628779979,54.2231491137,35.4535974974,18.7695516163,2.9197080292,2.9197080292,0.0,2.9197080292,0.0,2.9197080292,3.75391032325,3.75391032325,0.0,3.75391032325,0.0,0.417101147028,5.42231491137,1.25130344108,0.0
875,KULIKOV,DMITRY,D,7,74.0,25.9425,20.1866666667,45.5746367239,51.321003963,-5.7463672391,35.1221928666,39.1842800528,-4.06208718626,4.65653896962,4.55746367239,0.0990752972259,4.55746367239,0.0990752972259,4.90422721268,5.44914134742,5.3500660502,0.0990752972259,5.3500660502,0.0990752972259,0.0495376486129,3.76486129458,1.83289299868,1.18890356671
876,JOHNSON,JACK,D,7,60.0,24.1752777778,17.7080555556,51.2760984486,59.2385762914,-7.96247784279,38.4006023624,43.8218638724,-5.42126150998,3.61417433999,3.55770286593,0.0564714740623,3.55770286593,0.0564714740623,4.12241760655,4.51771792499,4.51771792499,0.0,4.51771792499,0.0,0.169414422187,3.4447599178,1.07295800718,0.395300318436
877,MERRILL,JON,D,7,47.0,13.2341666667,11.7166666667,42.5035561878,49.4167852063,-6.91322901849,32.347083926,37.0412517781,-4.69416785206,3.92603129445,3.92603129445,0.0,3.92603129445,0.0,3.92603129445,3.84068278805,3.84068278805,0.0,3.66998577525,0.170697012802,0.0853485064011,2.21906116643,1.28022759602,0.597439544808
878,MARTIN,PAUL,D,7,78.0,26.9502777778,22.7580555556,56.9468686302,53.3876893408,3.55917928938,42.4904490473,38.0085195718,4.48192947552,4.2182865652,4.2182865652,0.0,4.2182865652,0.0,4.43798899047,2.15308376765,2.1091432826,0.0439404850541,2.1091432826,0.0439404850541,0.0439404850541,1.75761940217,1.93338134238,1.14245261141
879,MURPHY,RYAN,D,7,35.0,10.0633333333,8.68138888889,53.7932358494,49.7616228842,4.03161296516,39.7401849422,37.7819729306,1.95821201165,2.41896777909,2.41896777909,0.0,2.41896777909,0.0,2.41896777909,2.76453460468,2.76453460468,0.0,2.76453460468,0.0,0.0,4.03161296516,1.84302306979,1.26707836048
880,BRODIE,TJ,D,7,70.0,29.4461111111,22.2216666667,54.1813545339,55.3063826596,-1.1250281257,39.1059776494,40.4560114003,-1.35003375084,3.64509112728,3.60009000225,0.0450011250281,3.60009000225,0.0450011250281,3.96009900248,0.675016875422,0.675016875422,0.0,0.675016875422,0.0,0.135003375084,2.52006300158,2.92507312683,1.35003375084
881,PORTER,CHRIS,L,7,61.0,9.84777777778,8.38,41.2887828162,57.6372315036,-16.3484486874,30.6682577566,43.0787589499,-12.4105011933,1.31264916468,1.31264916468,0.0,1.31264916468,0.0,1.31264916468,17.4224343675,17.4224343675,0.0,17.4224343675,0.0,0.477326968974,4.65393794749,0.835322195704,1.19331742243
882,VEY,LINDEN,R,7,41.0,10.7636111111,8.42388888889,47.4840071226,58.5240387786,-11.040031656,36.0878454132,44.5162566774,-8.42841126426,0.949680142452,0.949680142452,0.0,0.949680142452,0.0,0.949680142452,0.474840071226,0.474840071226,0.0,0.474840071226,0.0,0.118710017807,3.32388049858,1.54323023148,1.7806502671
883,RASMUSSEN,DENNIS,C,70,44.0,6.72,6.64611111111,51.3082002842,52.6623756583,-1.35417537407,38.2178383349,38.5187661958,-0.300927860904,3.00927860904,3.00927860904,0.0,3.00927860904,0.0,3.00927860904,5.41670149628,5.41670149628,0.0,5.41670149628,0.0,0.601855721809,5.71762935718,0.752319652261,1.05324751317
887,PEARSON,TANNER,L,70,79.0,19.0397222222,15.4580555556,60.5509532966,44.6369206994,15.9140325972,45.9954356772,32.6043594674,13.3910762098,1.55258854607,1.55258854607,0.0,1.55258854607,0.0,1.55258854607,6.27504537368,6.27504537368,0.0,6.27504537368,0.0,0.711603083613,6.40442775252,1.03505903071,1.35851497781
888,RENDULIC,BORNA,C,71,3.0,0.376388888889,0.367222222222,27.2314674735,81.6944024206,-54.462934947,24.5083207262,59.9092284418,-35.4009077156,8.16944024206,8.16944024206,0.0,8.16944024206,0.0,8.16944024206,2.72314674735,2.72314674735,0.0,2.72314674735,0.0,0.0,2.72314674735,0.0,2.72314674735
889,LARKIN,DYLAN,C,71,80.0,22.0480555556,17.9022222222,56.0265640516,51.948857994,4.0777060576,41.8942403178,41.9500993049,-0.0558589870904,1.1730387289,1.11717974181,0.0558589870904,1.11717974181,0.0558589870904,1.28475670308,3.29568023833,3.29568023833,0.0,3.29568023833,0.0,1.00546176763,8.49056603774,1.50819265144,2.01092353525
890,RODRIGUES,EVAN,C,71,2.0,0.391666666667,0.351111111111,88.2911392405,34.1772151899,54.1139240506,71.2025316456,28.4810126582,42.7215189873,0.0,0.0,0.0,0.0,0.0,0.0,8.54430379747,8.54430379747,0.0,8.54430379747,0.0,2.84810126582,17.0886075949,0.0,0.0
891,MALKIN,EVGENI,C,71,57.0,18.4027777778,13.4583333333,60.1114551084,50.4520123839,9.65944272446,46.2167182663,40.1981424149,6.01857585139,1.33746130031,1.33746130031,0.0,1.26315789474,0.0743034055728,1.33746130031,1.6346749226,1.6346749226,0.0,1.6346749226,0.0,0.965944272446,5.27554179567,3.04643962848,3.64086687307
892,NOLAN,JORDAN,C,71,52.0,7.71083333333,7.60861111111,54.8063232449,54.5434631813,0.262860063525,39.9547296557,41.9261801322,-1.97145047643,1.0514402541,1.0514402541,0.0,1.0514402541,0.0,1.0514402541,10.2515424775,10.2515424775,0.0,10.2515424775,0.0,0.0,6.44007155635,1.0514402541,0.525720127049
893,HANLEY,JOEL,D,71,10.0,2.66638888889,2.28916666667,49.7997815799,52.4208227157,-2.62104113578,38.8787768475,35.8208955224,3.05788132508,7.86312340735,7.86312340735,0.0,7.86312340735,0.0,7.86312340735,2.18420094649,2.18420094649,0.0,2.18420094649,0.0,0.0,3.93156170368,1.74736075719,0.873680378595
894,MELCHIORI,JULIAN,D,71,11.0,2.4925,2.395,44.6764091858,55.5323590814,-10.8559498956,34.6555323591,41.7536534447,-7.09812108559,3.34029227557,3.34029227557,0.0,3.34029227557,0.0,3.34029227557,7.51565762004,7.51565762004,0.0,7.51565762004,0.0,0.0,5.01043841336,2.08768267223,0.835073068894
895,FOLIGNO,NICK,L,71,72.0,20.2669444444,16.3366666667,53.9277698429,50.4386859825,3.48908386044,40.0326463987,37.400530504,2.63211589472,2.38726790451,2.38726790451,0.0,2.38726790451,0.0,2.57090389716,8.63089165476,8.63089165476,0.0,8.63089165476,0.0,0.673331973067,6.73331973067,1.22423995103,1.53029993879
896,ATHANASIOU,ANDREAS,C,72,37.0,5.56083333333,5.04055555556,55.1526507219,52.9703515926,2.18229912928,43.0508100959,43.6459825857,-0.595172489805,1.38873580954,1.38873580954,0.0,1.38873580954,0.0,1.38873580954,2.97586244902,2.97586244902,0.0,2.97586244902,0.0,1.38873580954,8.33241485727,0.991954149675,1.98390829935
897,PANARIN,ARTEMI,C,72,80.0,24.6811111111,19.67,56.9903406202,52.9740721912,4.01626842908,40.1118454499,39.3492628368,0.762582613116,0.610066090493,0.610066090493,0.0,0.610066090493,0.0,0.711743772242,2.13523131673,2.13523131673,0.0,2.13523131673,0.0,0.91509913574,6.3548551093,1.62684290798,1.27097102186
898,VATRANO,FRANK,C,72,39.0,7.72222222222,7.33416666667,51.1305533462,53.3121236223,-2.1815702761,38.9955686854,38.9955686854,0.0,3.1360072719,3.1360072719,0.0,3.1360072719,0.0,3.1360072719,8.18088853539,8.18088853539,0.0,8.18088853539,0.0,0.954436995796,11.5895920918,1.49982956482,2.1815702761
900,HORNQVIST,PATRIC,R,72,82.0,23.0311111111,18.2086111111,64.9143415051,50.4706259249,14.4437155802,47.0107244741,36.6859391924,10.3247852817,2.80087260301,2.80087260301,0.0,2.80087260301,0.0,2.91071074431,8.18294152645,8.18294152645,0.0,8.18294152645,0.0,0.659028847767,10.3247852817,0.329514423884,1.20821955424
901,KOSMACHUK,SCOTT,R,72,8.0,1.53777777778,1.47138888889,42.8166886917,61.8463281103,-19.0296394185,31.2629790447,45.5352086086,-14.2722295639,1.35925995847,1.35925995847,0.0,1.35925995847,0.0,1.35925995847,4.75740985463,4.75740985463,0.0,4.75740985463,0.0,0.0,6.1166698131,1.35925995847,0.679629979234
902,TOFFOLI,TYLER,C,73,82.0,23.6608333333,17.8391666667,70.7432148363,48.3206427804,22.4225720559,50.5068435558,37.6699210539,12.836922502,0.784790021955,0.784790021955,0.0,0.784790021955,0.0,0.952959312374,3.75578081936,3.75578081936,0.0,3.75578081936,0.0,1.12112860279,7.90395664969,1.68169290419,1.23324146307
903,EMELIN,ALEXEI,D,74,72.0,24.5958333333,20.7913888889,55.599941215,51.7040975831,3.89584363185,40.8823097169,37.9003059493,2.98200376759,4.28061831153,4.23252147657,0.0480968349611,4.23252147657,0.0480968349611,4.61729615626,11.2065625459,11.2065625459,0.0,11.158465711,0.0480968349611,0.0,2.93390693262,3.03010060255,0.577162019533
904,DEMELO,DYLAN,D,74,45.0,10.2136111111,9.18222222222,51.839303001,46.7207163601,5.11858664085,38.9883833495,32.8896418199,6.09874152953,3.81171345595,3.81171345595,0.0,3.81171345595,0.0,3.81171345595,4.02952565344,4.02952565344,0.0,4.02952565344,0.0,0.0,3.59390125847,2.06921587609,0.762342691191
905,SLAVIN,JACCOB,D,74,63.0,22.0163888889,17.9336111111,55.5381732005,53.6422917861,1.89588141448,41.9324359908,39.5904648317,2.34197115906,4.90698719041,4.90698719041,0.0,4.85122597234,0.0557612180728,5.29731571692,1.8401201964,1.8401201964,0.0,1.8401201964,0.0,0.111522436146,3.84752404703,1.2267467976,2.34197115906
906,CARLSON,JOHN,D,74,56.0,22.1213888889,15.9277777778,57.8862922916,56.7561911406,1.13010115103,42.7554935473,40.7464248343,2.00906871294,5.21102197419,5.14823857691,0.0627833972794,5.02267178235,0.188350191838,5.7760725497,2.63690268573,2.63690268573,0.0,2.63690268573,0.0,0.313916986397,4.95988838507,2.32298569934,1.19288454831
907,BOROWIECKI,MARK,D,74,63.0,15.3583333333,12.5172222222,49.5317562469,60.4766765789,-10.944920332,36.3499178909,45.5372597754,-9.18734188451,4.55372597754,4.55372597754,0.0,4.55372597754,0.0,4.87328569526,19.6529226399,19.6529226399,0.0,19.6529226399,0.0,0.0,1.99724823576,1.43801872975,0.0798899294306
908,KING,DWIGHT,L,74,47.0,11.3091666667,9.73222222222,58.7738326293,53.4307569357,5.34307569357,43.1556113712,40.895079347,2.2605320242,0.411005822582,0.411005822582,0.0,0.411005822582,0.0,0.411005822582,7.19260189519,7.19260189519,0.0,7.19260189519,0.0,0.616508733874,3.69905240324,0.616508733874,0.411005822582
909,REAVES,RYAN,R,75,64.0,8.56416666667,8.52055555556,43.1896720349,47.884201604,-4.69452956902,31.3359848732,35.3263350068,-3.99035013366,1.17363239225,1.05626915303,0.117363239225,1.05626915303,0.117363239225,1.05626915303,24.1768272804,24.1768272804,0.0,24.0594640412,0.117363239225,0.352089717676,3.28617069831,0.821542674578,0.938905913803
910,KHOKHLACHEV,ALEX,C,76,5.0,0.854444444444,0.853888888889,58.5556278465,50.357839948,8.1977878985,40.9889394925,43.3311646064,-2.34222511386,1.17111255693,1.17111255693,0.0,1.17111255693,0.0,1.17111255693,2.34222511386,2.34222511386,0.0,2.34222511386,0.0,0.0,4.68445022772,1.17111255693,0.0
911,VANDEVELDE,CHRIS,C,76,79.0,17.8408333333,14.3972222222,52.3017557399,60.6366968937,-8.33494115377,37.7156087208,42.7165734131,-5.00096469226,2.70885587498,2.63939803203,0.0694578429481,2.56994018908,0.138915685896,2.77831371792,9.30735095505,9.30735095505,0.0,9.30735095505,0.0,0.0694578429481,5.07042253521,0.902951958325,0.972409801273
912,DAUPHIN,LAURENT,C,76,8.0,1.50861111111,1.34666666667,46.0396039604,54.9504950495,-8.91089108911,31.9306930693,39.3564356436,-7.42574257426,3.71287128713,3.71287128713,0.0,3.71287128713,0.0,4.45544554455,3.71287128713,3.71287128713,0.0,3.71287128713,0.0,0.742574257426,3.71287128713,0.0,2.22772277228
913,SKJEI,BRADY,D,76,7.0,2.06888888889,1.67083333333,49.0773067332,61.0473815461,-11.970074813,34.7132169576,47.8802992519,-13.1670822943,4.78802992519,4.78802992519,0.0,4.78802992519,0.0,4.78802992519,5.98503740648,5.98503740648,0.0,5.98503740648,0.0,0.0,2.39401496259,1.79551122195,1.1970074813
914,SUBBAN,P.K.,D,76,68.0,29.86,20.5777777778,60.5507559395,54.7678185745,5.78293736501,44.0280777538,41.4524838013,2.57559395248,3.06155507559,3.06155507559,0.0,3.06155507559,0.0,3.35313174946,4.4222462203,4.37365010799,0.048596112311,4.32505399568,0.097192224622,0.194384449244,4.66522678186,3.83909287257,0.777537796976
915,DE LEO,CHASE,C,77,2.0,0.313888888889,0.29,27.5862068966,41.3793103448,-13.7931034483,27.5862068966,31.0344827586,-3.44827586207,0.0,0.0,0.0,0.0,0.0,0.0,10.3448275862,10.3448275862,0.0,10.3448275862,0.0,0.0,6.89655172414,0.0,0.0
916,CARTER,JEFF,C,77,77.0,23.5983333333,17.0266666667,67.8935003915,52.975724354,14.9177760376,51.0375880971,41.6992952232,9.33829287392,1.70321064996,1.70321064996,0.0,1.70321064996,0.0,1.82067345341,4.58104933438,4.58104933438,0.0,4.58104933438,0.0,0.528582615505,9.51448707909,1.70321064996,1.23335943618
917,SGARBOSSA,MICHAEL,C,77,1.0,0.139166666667,0.139166666667,71.8562874251,28.7425149701,43.1137724551,43.1137724551,14.371257485,28.7425149701,14.371257485,14.371257485,0.0,14.371257485,0.0,14.371257485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,KLEFBOM,OSCAR,D,77,30.0,10.9380555556,8.22611111111,53.6097791585,52.1510096576,1.45876950091,39.99459715,37.5633146485,2.43128250152,4.61943675289,4.61943675289,0.0,4.61943675289,0.0,5.34882150334,2.43128250152,2.43128250152,0.0,2.43128250152,0.0,0.486256500304,3.76848787736,2.79597487675,0.850948875532
919,GILBERT,TOM,D,77,45.0,12.6452777778,10.8761111111,52.5923277315,54.3392756806,-1.74694794912,39.2603565408,38.8006333963,0.459723144506,6.16029013638,5.88445624968,0.275833886704,5.79251162078,0.367778515605,6.34417939419,2.57444960924,2.57444960924,0.0,2.57444960924,0.0,0.0919446289013,2.85028349594,3.40195126935,0.183889257803
920,HEDMAN,VICTOR,D,77,78.0,29.9861111111,22.0619444444,63.1857270564,48.1825163995,15.0032106569,46.369439583,36.4428440124,9.92659557055,4.35138435969,4.35138435969,0.0,4.35138435969,0.0,5.12194200672,2.58363446357,2.58363446357,0.0,2.58363446357,0.0,0.317288442894,5.57521121086,1.76774989613,1.76774989613
921,OSHIE,T.J.,R,77,80.0,25.2844444444,18.4011111111,57.7139061651,55.594468933,2.11943723205,42.7148119075,39.1280719763,3.58673993116,2.39115995411,2.3368154097,0.0543445444116,2.3368154097,0.0543445444116,2.77157176499,6.79306805145,6.73872350703,0.0543445444116,6.73872350703,0.0543445444116,0.652134532939,6.41265624057,1.79336996558,2.44550449852
922,BELLEMARE,PIERRE-EDOUARD,L,78,74.0,16.7241666667,12.9644444444,53.0682207748,61.0130270826,-7.94480630785,38.4127528282,43.5035995886,-5.09084676037,3.47103188207,3.47103188207,0.0,3.47103188207,0.0,3.62529996572,4.62804250943,4.62804250943,0.0,4.62804250943,0.0,0.385670209119,6.32499142955,1.07987658553,2.00548508742
923,MARKOV,ANDREI,D,79,82.0,32.5522222222,23.1755555556,57.5174992809,55.8778406367,1.63965864417,41.9407421613,42.0701888963,-0.129446735066,4.9189759325,4.9189759325,0.0,4.87582702081,0.0431489116886,5.22101831432,1.8985521143,1.81225429092,0.0862978233771,1.81225429092,0.0862978233771,0.0431489116886,3.10672164158,2.89097708313,1.16502061559
924,FERLAND,MICHEAL,L,79,71.0,14.9247222222,13.1555555556,53.5135135135,56.25,-2.73648648649,39.8310810811,40.0591216216,-0.228040540541,1.6722972973,1.6722972973,0.0,1.6722972973,0.0,1.6722972973,14.9746621622,14.9746621622,0.0,14.8226351351,0.152027027027,0.228040540541,8.13344594595,1.82432432432,2.73648648649
925,COLBORNE,JOE,C,8,73.0,18.4369444444,15.0647222222,53.5024800398,57.6180554275,-4.11557538768,38.3014032047,41.3548946214,-3.05349141667,1.59312595652,1.59312595652,0.0,1.59312595652,0.0,1.65950620471,7.70010878985,7.70010878985,0.0,7.70010878985,0.0,0.862943226449,3.9828148913,1.79226670109,1.52674570833
926,PAVELSKI,JOE,C,8,82.0,27.0605555556,19.8202777778,61.8053901027,49.7974857399,12.0079043628,45.9630288846,34.9641921153,10.9988367693,2.72448250249,2.72448250249,0.0,2.67402912281,0.0504533796757,3.02720278054,6.40757921881,6.40757921881,0.0,6.30667245946,0.100906759351,1.16042773254,5.75168528303,2.97674940087,1.81632166833
927,RIEDER,TOBIAS,C,8,82.0,23.5772222222,16.9063888889,57.0198642854,57.9071028375,-0.887238552158,41.5819134778,43.0014951613,-1.41958168345,2.07022328837,2.07022328837,0.0,2.07022328837,0.0,2.12937252518,2.89831260372,2.89831260372,0.0,2.89831260372,0.0,0.532343131295,8.10344544304,0.354895420863,1.18298473621
928,DUMOULIN,BRIAN,D,8,79.0,24.8697222222,21.4708333333,55.8897729478,49.5090238696,6.38074907821,42.5693770619,37.8187463613,4.75063070056,2.60818940423,2.56161459344,0.0465748107898,2.56161459344,0.0465748107898,2.65476421502,3.39996118766,3.39996118766,0.0,3.39996118766,0.0,0.0,4.14515816029,1.49039394527,1.25751989133
929,TANEV,CHRISTOPHER,D,8,69.0,25.0166666667,19.2688888889,49.6655518395,50.8591857917,-1.19363395225,37.6773151886,35.134355899,2.54295928959,6.4352439165,6.4352439165,0.0,6.4352439165,0.0,6.6947295583,0.830354053742,0.830354053742,0.0,0.830354053742,0.0,0.0518971283589,1.60881097913,1.60881097913,0.570868411948
930,SCHLEMKO,DAVID,D,8,67.0,20.8030555556,15.9394444444,44.7317974278,46.4884458541,-1.75664842634,34.0664319822,35.3211808581,-1.25474887595,3.76424662786,3.76424662786,0.0,3.76424662786,0.0,4.26614617824,2.50949775191,2.50949775191,0.0,2.50949775191,0.0,0.313687218989,4.20340873445,1.38022376355,0.627374437977
931,DOUGHTY,DREW,D,8,82.0,38.2911111111,28.2488888889,63.082127124,43.895531781,19.186595343,47.8956891126,33.9128382631,13.9828508496,2.6549716803,2.6195720579,0.035399622404,2.6195720579,0.035399622404,2.86736941473,3.75235997483,3.71696035242,0.035399622404,3.71696035242,0.035399622404,0.141598489616,4.4249528005,2.15937696665,0.318596601636
